#t		Qconv[W]	Ri[Rp]		R*[Rp]		Qc[W]		Qm[W]		Qr[W]		Tcmb[K]		Tl[K]		Tup[K]		RiFlag		Bs[T]
0.000000e+00	7.453823e+15	0.000000e+00	6.161616e-01	1.248973e+17	1.149546e+16	1.197764e+14	5.107436e+04	2.482845e+04	2.005925e+03	0	6.083943e-03
1.000000e+07	1.000517e+15	0.000000e+00	6.161616e-01	1.690738e+16	3.204573e+16	1.191127e+14	4.360533e+04	3.785469e+04	3.058332e+03	0	3.115064e-03
2.000000e+07	1.160250e+15	0.000000e+00	6.161616e-01	1.957535e+16	2.838780e+16	1.184541e+14	4.249990e+04	3.604986e+04	2.912518e+03	0	3.272724e-03
3.000000e+07	1.100510e+15	0.000000e+00	6.161616e-01	1.857098e+16	2.510001e+16	1.178003e+14	4.122591e+04	3.499979e+04	2.827681e+03	0	3.215561e-03
4.000000e+07	9.951621e+14	0.000000e+00	6.161616e-01	1.680386e+16	2.235930e+16	1.171514e+14	4.001450e+04	3.421578e+04	2.764340e+03	0	3.109496e-03
5.000000e+07	8.935445e+14	0.000000e+00	6.161616e-01	1.509957e+16	2.005147e+16	1.165074e+14	3.891410e+04	3.354222e+04	2.709922e+03	0	2.999836e-03
6.000000e+07	8.041978e+14	0.000000e+00	6.161616e-01	1.360099e+16	1.808982e+16	1.158681e+14	3.792133e+04	3.293631e+04	2.660970e+03	0	2.896319e-03
7.000000e+07	7.269851e+14	0.000000e+00	6.161616e-01	1.230577e+16	1.640920e+16	1.152336e+14	3.702367e+04	3.238260e+04	2.616234e+03	0	2.800490e-03
8.000000e+07	6.602585e+14	0.000000e+00	6.161616e-01	1.118630e+16	1.495893e+16	1.146039e+14	3.620859e+04	3.187286e+04	2.575052e+03	0	2.712044e-03
9.000000e+07	6.023404e+14	0.000000e+00	6.161616e-01	1.021448e+16	1.369908e+16	1.139788e+14	3.546518e+04	3.140140e+04	2.536962e+03	0	2.630305e-03
1.000000e+08	5.517964e+14	0.000000e+00	6.161616e-01	9.366255e+15	1.259789e+16	1.133584e+14	3.478425e+04	3.096369e+04	2.501599e+03	0	2.554573e-03
1.100000e+08	5.074472e+14	0.000000e+00	6.161616e-01	8.621884e+15	1.162984e+16	1.127425e+14	3.415805e+04	3.055599e+04	2.468660e+03	0	2.484214e-03
1.200000e+08	4.683308e+14	0.000000e+00	6.161616e-01	7.965241e+15	1.077432e+16	1.121313e+14	3.358005e+04	3.017512e+04	2.437889e+03	0	2.418669e-03
1.300000e+08	4.336605e+14	0.000000e+00	6.161616e-01	7.383146e+15	1.001452e+16	1.115245e+14	3.304470e+04	2.981834e+04	2.409064e+03	0	2.357448e-03
1.400000e+08	4.027900e+14	0.000000e+00	6.161616e-01	6.864766e+15	9.336617e+15	1.109223e+14	3.254729e+04	2.948327e+04	2.381994e+03	0	2.300126e-03
1.500000e+08	3.751847e+14	0.000000e+00	6.161616e-01	6.401144e+15	8.729201e+15	1.103245e+14	3.208374e+04	2.916787e+04	2.356512e+03	0	2.246331e-03
1.600000e+08	3.504001e+14	0.000000e+00	6.161616e-01	5.984828e+15	8.182765e+15	1.097311e+14	3.165059e+04	2.887032e+04	2.332473e+03	0	2.195736e-03
1.700000e+08	3.280641e+14	0.000000e+00	6.161616e-01	5.609583e+15	7.689345e+15	1.091421e+14	3.124478e+04	2.858904e+04	2.309748e+03	0	2.148053e-03
1.800000e+08	3.078638e+14	0.000000e+00	6.161616e-01	5.270161e+15	7.242234e+15	1.085574e+14	3.086369e+04	2.832262e+04	2.288224e+03	0	2.103028e-03
