#t		Qconv[W]	Ri[Rp]		R*[Rp]		Qc[W]		Qm[W]		Qr[W]		Tcmb[K]		Tl[K]		Tup[K]		RiFlag		Bs[T]
0.000000e+00	2.181673e+12	0.000000e+00	4.646465e-01	6.325700e+13	2.279831e+15	1.916422e+14	5.705955e+03	3.825553e+03	2.190421e+03	0	4.876260e-04
1.000000e+07	2.156436e+12	0.000000e+00	4.646465e-01	6.261534e+13	1.996806e+15	1.905804e+14	5.692983e+03	3.724964e+03	2.132826e+03	0	4.857384e-04
2.000000e+07	2.120625e+12	0.000000e+00	4.646465e-01	6.171431e+13	1.769794e+15	1.895265e+14	5.680140e+03	3.637844e+03	2.082944e+03	0	4.830346e-04
3.000000e+07	2.078868e+12	0.000000e+00	4.646465e-01	6.066761e+13	1.584756e+15	1.884805e+14	5.667479e+03	3.561591e+03	2.039283e+03	0	4.798431e-04
4.000000e+07	2.034041e+12	0.000000e+00	4.646465e-01	5.954588e+13	1.431775e+15	1.874423e+14	5.655031e+03	3.494237e+03	2.000717e+03	0	4.763690e-04
5.000000e+07	1.987947e+12	0.000000e+00	4.646465e-01	5.839342e+13	1.303697e+15	1.864118e+14	5.642811e+03	3.434265e+03	1.966379e+03	0	4.727431e-04
6.000000e+07	1.941718e+12	0.000000e+00	4.646465e-01	5.723808e+13	1.195265e+15	1.853890e+14	5.630826e+03	3.380489e+03	1.935588e+03	0	4.690498e-04
7.000000e+07	1.896065e+12	0.000000e+00	4.646465e-01	5.609725e+13	1.102546e+15	1.843738e+14	5.619076e+03	3.331970e+03	1.907807e+03	0	4.653446e-04
8.000000e+07	1.851422e+12	0.000000e+00	4.646465e-01	5.498164e+13	1.022552e+15	1.833662e+14	5.607559e+03	3.287949e+03	1.882602e+03	0	4.616634e-04
9.000000e+07	1.808050e+12	0.000000e+00	4.646465e-01	5.389760e+13	9.529786e+14	1.823661e+14	5.596270e+03	3.247813e+03	1.859621e+03	0	4.580298e-04
1.000000e+08	1.766090e+12	0.000000e+00	4.646465e-01	5.284861e+13	8.920275e+14	1.813734e+14	5.585202e+03	3.211055e+03	1.838574e+03	0	4.544588e-04
1.100000e+08	1.725610e+12	0.000000e+00	4.646465e-01	5.183631e+13	8.382763e+14	1.803880e+14	5.574348e+03	3.177255e+03	1.819221e+03	0	4.509598e-04
1.200000e+08	1.686626e+12	0.000000e+00	4.646465e-01	5.086110e+13	7.905884e+14	1.794100e+14	5.563700e+03	3.146062e+03	1.801361e+03	0	4.475379e-04
1.300000e+08	1.649123e+12	0.000000e+00	4.646465e-01	4.992259e+13	7.480464e+14	1.784392e+14	5.553252e+03	3.117177e+03	1.784822e+03	0	4.441960e-04
1.400000e+08	1.613065e+12	0.000000e+00	4.646465e-01	4.901989e+13	7.099028e+14	1.774756e+14	5.542996e+03	3.090350e+03	1.769461e+03	0	4.409347e-04
1.500000e+08	1.578404e+12	0.000000e+00	4.646465e-01	4.815180e+13	6.755433e+14	1.765191e+14	5.532925e+03	3.065362e+03	1.755154e+03	0	4.377535e-04
1.600000e+08	1.545085e+12	0.000000e+00	4.646465e-01	4.731693e+13	6.444594e+14	1.755697e+14	5.523030e+03	3.042028e+03	1.741793e+03	0	4.346513e-04
