#M=1.3
#R=1.0342673118050492
#interptype='linear'
#name='planet'
#norm={'P': 1000000000000.0, 'R': 1.0342673118050492, 'M': 1.3, 'g': 11.946093446907208, 'rho': 4000.0}
#state=1
#composition
#layer0		Fe08FeS02		0.500000
#layer1		pv_fmw		0.500000
#Cols=
 #'ur		r		mr		rho		P		g		phi		T		composition'
#-end-
0.000000e+00	0.000000e+00	8.357936e-12	1.286118e+04	4.808180e+11	0.000000e+00	-1.400902e+08	5.000000e+03	0
5.025126e-03	5.197323e-03	1.152308e-06	1.286203e+04	4.809511e+11	-7.192946e-02	-1.400882e+08	5.000000e+03	0
1.005025e-02	1.039465e-02	3.148561e-06	1.286279e+04	4.810697e+11	-1.210671e-01	-1.400823e+08	5.000000e+03	0
1.507538e-02	1.559197e-02	1.118232e-05	1.286289e+04	4.810849e+11	-7.155723e-03	-1.400724e+08	5.000000e+03	0
2.010050e-02	2.078929e-02	2.258383e-05	1.286284e+04	4.810767e+11	1.081480e-01	-1.400587e+08	5.000000e+03	0
2.512563e-02	2.598662e-02	4.434764e-05	1.286232e+04	4.809963e+11	2.277361e-01	-1.400409e+08	5.000000e+03	0
3.015075e-02	3.118394e-02	7.368126e-05	1.286158e+04	4.808810e+11	3.474570e-01	-1.400192e+08	5.000000e+03	0
3.517588e-02	3.638126e-02	1.160194e-04	1.286045e+04	4.807056e+11	4.674063e-01	-1.399937e+08	5.000000e+03	0
4.020101e-02	4.157859e-02	1.718043e-04	1.285902e+04	4.804836e+11	5.873636e-01	-1.399641e+08	5.000000e+03	0
4.522613e-02	4.677591e-02	2.415531e-04	1.285729e+04	4.802131e+11	7.073293e-01	-1.399306e+08	5.000000e+03	0
5.025126e-02	5.197323e-02	3.322952e-04	1.285517e+04	4.798845e+11	8.272624e-01	-1.398932e+08	5.000000e+03	0
5.527638e-02	5.717055e-02	4.362794e-04	1.285283e+04	4.795193e+11	9.471751e-01	-1.398519e+08	5.000000e+03	0
6.030151e-02	6.236788e-02	5.704662e-04	1.285003e+04	4.790843e+11	1.067026e+00	-1.398066e+08	5.000000e+03	0
6.532663e-02	6.756520e-02	7.154950e-04	1.284707e+04	4.786243e+11	1.186855e+00	-1.397574e+08	5.000000e+03	0
7.035176e-02	7.276252e-02	9.015898e-04	1.284358e+04	4.780832e+11	1.306593e+00	-1.397042e+08	5.000000e+03	0
7.537688e-02	7.795985e-02	1.094454e-03	1.284001e+04	4.775288e+11	1.426316e+00	-1.396472e+08	5.000000e+03	0
8.040201e-02	8.315717e-02	1.340890e-03	1.283584e+04	4.768818e+11	1.545916e+00	-1.395862e+08	5.000000e+03	0
8.542714e-02	8.835449e-02	1.594723e-03	1.283159e+04	4.762233e+11	1.665497e+00	-1.395213e+08	5.000000e+03	0
9.045226e-02	9.355182e-02	1.903534e-03	1.282680e+04	4.754806e+11	1.784949e+00	-1.394524e+08	5.000000e+03	0
9.547739e-02	9.874914e-02	2.227754e-03	1.282186e+04	4.747167e+11	1.904363e+00	-1.393797e+08	5.000000e+03	0
1.005025e-01	1.039465e-01	2.604621e-03	1.281645e+04	4.738804e+11	2.023650e+00	-1.393030e+08	5.000000e+03	0
1.055276e-01	1.091438e-01	3.007574e-03	1.281083e+04	4.730114e+11	2.142873e+00	-1.392224e+08	5.000000e+03	0
1.105528e-01	1.143411e-01	3.459174e-03	1.280481e+04	4.720818e+11	2.261976e+00	-1.391379e+08	5.000000e+03	0
1.155779e-01	1.195384e-01	3.949158e-03	1.279850e+04	4.711083e+11	2.380984e+00	-1.390496e+08	5.000000e+03	0
1.206030e-01	1.247358e-01	4.482132e-03	1.279187e+04	4.700858e+11	2.499884e+00	-1.389573e+08	5.000000e+03	0
1.256281e-01	1.299331e-01	5.067392e-03	1.278487e+04	4.690083e+11	2.618653e+00	-1.388611e+08	5.000000e+03	0
1.306533e-01	1.351304e-01	5.688339e-03	1.277762e+04	4.678933e+11	2.737331e+00	-1.387610e+08	5.000000e+03	0
1.356784e-01	1.403277e-01	6.377061e-03	1.276994e+04	4.667123e+11	2.855837e+00	-1.386570e+08	5.000000e+03	0
1.407035e-01	1.455250e-01	7.092536e-03	1.276207e+04	4.655054e+11	2.974275e+00	-1.385491e+08	5.000000e+03	0
1.457286e-01	1.507224e-01	7.892840e-03	1.275370e+04	4.642216e+11	3.092494e+00	-1.384374e+08	5.000000e+03	0
1.507538e-01	1.559197e-01	8.709349e-03	1.274522e+04	4.629232e+11	3.210672e+00	-1.383218e+08	5.000000e+03	0
1.557789e-01	1.611170e-01	9.629288e-03	1.273615e+04	4.615373e+11	3.328581e+00	-1.382023e+08	5.000000e+03	0
1.608040e-01	1.663143e-01	1.056295e-02	1.272700e+04	4.601404e+11	3.446454e+00	-1.380789e+08	5.000000e+03	0
1.658291e-01	1.715117e-01	1.160083e-02	1.271730e+04	4.586608e+11	3.564054e+00	-1.379517e+08	5.000000e+03	0
1.708543e-01	1.767090e-01	1.266366e-02	1.270746e+04	4.571626e+11	3.681588e+00	-1.378206e+08	5.000000e+03	0
1.758794e-01	1.819063e-01	1.382177e-02	1.269713e+04	4.555933e+11	3.798870e+00	-1.376857e+08	5.000000e+03	0
1.809045e-01	1.871036e-01	1.502164e-02	1.268660e+04	4.539947e+11	3.916041e+00	-1.375469e+08	5.000000e+03	0
1.859296e-01	1.923010e-01	1.630624e-02	1.267566e+04	4.523365e+11	4.032987e+00	-1.374043e+08	5.000000e+03	0
1.909548e-01	1.974983e-01	1.765093e-02	1.266443e+04	4.506384e+11	4.149771e+00	-1.372578e+08	5.000000e+03	0
1.959799e-01	2.026956e-01	1.906824e-02	1.265287e+04	4.488919e+11	4.266360e+00	-1.371076e+08	5.000000e+03	0
2.010050e-01	2.078929e-01	2.056544e-02	1.264095e+04	4.470951e+11	4.382732e+00	-1.369534e+08	5.000000e+03	0
