#t		Qconv[W]	Ri[Rp]		R*[Rp]		Qc[W]		Qm[W]		Qr[W]		Tcmb[K]		Tl[K]		Tup[K]		RiFlag		Bs[T]
0.000000e+00	4.147853e+15	0.000000e+00	7.777778e-01	6.385786e+16	7.126193e+15	4.791056e+13	3.808850e+04	1.870103e+04	1.842363e+03	0	4.372816e-03
1.000000e+07	8.329639e+14	0.000000e+00	7.777778e-01	1.298455e+16	2.571282e+16	4.764510e+13	3.558277e+04	2.983880e+04	2.939618e+03	0	2.560720e-03
2.000000e+07	1.279414e+15	0.000000e+00	7.777778e-01	1.983122e+16	2.146716e+16	4.738162e+13	3.505692e+04	2.712455e+04	2.672219e+03	0	2.954544e-03
3.000000e+07	1.177500e+15	0.000000e+00	7.777778e-01	1.826300e+16	1.999727e+16	4.712012e+13	3.425932e+04	2.678917e+04	2.639179e+03	0	2.873913e-03
4.000000e+07	1.096564e+15	0.000000e+00	7.777778e-01	1.701701e+16	1.861342e+16	4.686056e+13	3.352368e+04	2.642595e+04	2.603396e+03	0	2.806498e-03
5.000000e+07	1.022577e+15	0.000000e+00	7.777778e-01	1.587790e+16	1.736985e+16	4.660295e+13	3.283734e+04	2.608644e+04	2.569948e+03	0	2.741903e-03
6.000000e+07	9.556504e+14	0.000000e+00	7.777778e-01	1.484739e+16	1.624433e+16	4.634725e+13	3.219614e+04	2.576455e+04	2.538237e+03	0	2.680730e-03
7.000000e+07	8.948925e+14	0.000000e+00	7.777778e-01	1.391176e+16	1.522312e+16	4.609346e+13	3.159584e+04	2.545916e+04	2.508151e+03	0	2.622670e-03
8.000000e+07	8.395965e+14	0.000000e+00	7.777778e-01	1.306013e+16	1.429408e+16	4.584155e+13	3.103272e+04	2.516900e+04	2.479565e+03	0	2.567499e-03
9.000000e+07	7.891484e+14	0.000000e+00	7.777778e-01	1.228308e+16	1.344676e+16	4.559152e+13	3.050349e+04	2.489291e+04	2.452366e+03	0	2.515009e-03
1.000000e+08	7.430150e+14	0.000000e+00	7.777778e-01	1.157241e+16	1.267210e+16	4.534334e+13	3.000523e+04	2.462988e+04	2.426453e+03	0	2.465013e-03
1.100000e+08	7.007326e+14	0.000000e+00	7.777778e-01	1.092099e+16	1.196223e+16	4.509701e+13	2.953531e+04	2.437896e+04	2.401734e+03	0	2.417339e-03
1.200000e+08	6.618962e+14	0.000000e+00	7.777778e-01	1.032258e+16	1.131029e+16	4.485250e+13	2.909142e+04	2.413932e+04	2.378125e+03	0	2.371829e-03
1.300000e+08	6.261510e+14	0.000000e+00	7.777778e-01	9.771746e+15	1.071029e+16	4.460980e+13	2.867146e+04	2.391018e+04	2.355551e+03	0	2.328340e-03
1.400000e+08	5.931859e+14	0.000000e+00	7.777778e-01	9.263686e+15	1.015698e+16	4.436890e+13	2.827355e+04	2.369084e+04	2.333942e+03	0	2.286741e-03
1.500000e+08	5.627266e+14	0.000000e+00	7.777778e-01	8.794190e+15	9.645717e+15	4.412978e+13	2.789601e+04	2.348065e+04	2.313235e+03	0	2.246911e-03
