#t		Qconv[W]	Ri[Rp]		R*[Rp]		Qc[W]		Qm[W]		Qr[W]		Tcmb[K]		Tl[K]		Tup[K]		RiFlag		Bs[T]
0.000000e+00	7.154827e+15	0.000000e+00	4.747475e-01	1.596731e+17	1.463620e+16	1.676869e+14	5.606454e+04	2.716390e+04	2.032897e+03	0	6.901376e-03
1.000000e+07	2.585441e+14	0.000000e+00	4.747475e-01	5.859854e+15	2.337166e+16	1.667578e+14	4.223595e+04	3.983421e+04	2.981121e+03	0	2.281642e-03
2.000000e+07	4.135628e+14	0.000000e+00	4.747475e-01	9.315219e+15	2.333885e+16	1.658357e+14	4.159031e+04	3.817234e+04	2.856749e+03	0	2.668393e-03
3.000000e+07	4.621337e+14	0.000000e+00	4.747475e-01	1.039607e+16	2.126092e+16	1.649204e+14	4.058705e+04	3.685526e+04	2.758181e+03	0	2.769014e-03
4.000000e+07	4.434221e+14	0.000000e+00	4.747475e-01	9.976323e+15	1.887060e+16	1.640120e+14	3.947287e+04	3.583510e+04	2.681835e+03	0	2.731126e-03
5.000000e+07	4.026931e+14	0.000000e+00	4.747475e-01	9.065695e+15	1.669874e+16	1.631103e+14	3.840015e+04	3.499679e+04	2.619097e+03	0	2.644807e-03
6.000000e+07	3.598280e+14	0.000000e+00	4.747475e-01	8.107636e+15	1.483954e+16	1.622154e+14	3.741937e+04	3.427393e+04	2.564999e+03	0	2.547422e-03
7.000000e+07	3.209410e+14	0.000000e+00	4.747475e-01	7.238508e+15	1.327016e+16	1.613271e+14	3.653628e+04	3.363355e+04	2.517074e+03	0	2.452135e-03
8.000000e+07	2.872071e+14	0.000000e+00	4.747475e-01	6.484490e+15	1.194463e+16	1.604454e+14	3.574262e+04	3.305760e+04	2.473972e+03	0	2.363022e-03
9.000000e+07	2.583027e+14	0.000000e+00	4.747475e-01	5.838341e+15	1.081876e+16	1.595703e+14	3.502719e+04	3.253464e+04	2.434834e+03	0	2.280932e-03
1.000000e+08	2.335493e+14	0.000000e+00	4.747475e-01	5.284909e+15	9.855595e+15	1.587017e+14	3.437930e+04	3.205650e+04	2.399051e+03	0	2.205610e-03
1.100000e+08	2.122659e+14	0.000000e+00	4.747475e-01	4.808985e+15	9.025467e+15	1.578395e+14	3.378968e+04	3.161694e+04	2.366155e+03	0	2.136466e-03
1.200000e+08	1.938626e+14	0.000000e+00	4.747475e-01	4.397398e+15	8.304844e+15	1.569838e+14	3.325048e+04	3.121096e+04	2.335772e+03	0	2.072847e-03
1.300000e+08	1.778525e+14	0.000000e+00	4.747475e-01	4.039277e+15	7.675046e+15	1.561343e+14	3.275515e+04	3.083446e+04	2.307596e+03	0	2.014139e-03
