#M=1.3
#R=1.3583964444279295
#interptype='linear'
#name='planet'
#norm={'P': 1000000000000.0, 'R': 1.3583964444279295, 'M': 1.3, 'g': 6.9252974760536494, 'rho': 1000.0}
#state=1
#composition
#layer0		Fe08FeS02		0.200000
#layer1		pv_fmw		0.800000
#layer2		ice_VII		0.400000
#Cols=
 #'ur		r		mr		rho		P		g		phi		T		composition'
#-end-
0.000000e+00	0.000000e+00	4.505161e-12	1.189273e+04	3.313322e+11	0.000000e+00	-1.258136e+08	5.000000e+03	0
5.025126e-03	6.826113e-03	2.325577e-06	1.189381e+04	3.314765e+11	-3.592543e-02	-1.258113e+08	5.000000e+03	0
1.005025e-02	1.365223e-02	6.837384e-06	1.189469e+04	3.315939e+11	-4.442595e-02	-1.258018e+08	5.000000e+03	0
1.507538e-02	2.047834e-02	2.305198e-05	1.189449e+04	3.315673e+11	9.387742e-02	-1.257862e+08	5.000000e+03	0
2.010050e-02	2.730445e-02	4.798989e-05	1.189396e+04	3.314972e+11	2.343487e-01	-1.257642e+08	5.000000e+03	0
2.512563e-02	3.413056e-02	9.191388e-05	1.189273e+04	3.313324e+11	3.795382e-01	-1.257391e+08	5.000000e+03	0
3.015075e-02	4.095668e-02	1.554407e-04	1.189101e+04	3.311027e+11	5.249161e-01	-1.257014e+08	5.000000e+03	0
3.517588e-02	4.778279e-02	2.408765e-04	1.188875e+04	3.308003e+11	6.705045e-01	-1.256605e+08	5.000000e+03	0
4.020101e-02	5.460890e-02	3.611204e-04	1.188584e+04	3.304115e+11	8.160680e-01	-1.256119e+08	5.000000e+03	0
4.522613e-02	6.143502e-02	5.018395e-04	1.188255e+04	3.299718e+11	9.616169e-01	-1.255600e+08	5.000000e+03	0
5.025126e-02	6.826113e-02	6.968722e-04	1.187845e+04	3.294244e+11	1.107054e+00	-1.255016e+08	5.000000e+03	0
5.527638e-02	7.508724e-02	9.066016e-04	1.187413e+04	3.288478e+11	1.252460e+00	-1.254344e+08	5.000000e+03	0
6.030151e-02	8.191335e-02	1.194417e-03	1.186884e+04	3.281423e+11	1.397680e+00	-1.253623e+08	5.000000e+03	0
6.532663e-02	8.873947e-02	1.496633e-03	1.186338e+04	3.274154e+11	1.542864e+00	-1.252843e+08	5.000000e+03	0
7.035176e-02	9.556558e-02	1.885320e-03	1.185700e+04	3.265663e+11	1.687830e+00	-1.251989e+08	5.000000e+03	0
7.537688e-02	1.023917e-01	2.302473e-03	1.185035e+04	3.256823e+11	1.832721e+00	-1.251082e+08	5.000000e+03	0
8.040201e-02	1.092178e-01	2.800953e-03	1.184294e+04	3.246980e+11	1.977401e+00	-1.250111e+08	5.000000e+03	0
8.542714e-02	1.160439e-01	3.350771e-03	1.183509e+04	3.236576e+11	2.121943e+00	-1.249076e+08	5.000000e+03	0
9.045226e-02	1.228700e-01	3.972461e-03	1.182664e+04	3.225389e+11	2.266295e+00	-1.247980e+08	5.000000e+03	0
9.547739e-02	1.296961e-01	4.672521e-03	1.181760e+04	3.213433e+11	2.410434e+00	-1.246821e+08	5.000000e+03	0
1.005025e-01	1.365223e-01	5.430727e-03	1.180812e+04	3.200909e+11	2.554416e+00	-1.245602e+08	5.000000e+03	0
1.055276e-01	1.433484e-01	6.298433e-03	1.179787e+04	3.187414e+11	2.698097e+00	-1.244323e+08	5.000000e+03	0
1.105528e-01	1.501745e-01	7.206336e-03	1.178735e+04	3.173563e+11	2.841667e+00	-1.242970e+08	5.000000e+03	0
1.155779e-01	1.570006e-01	8.258898e-03	1.177591e+04	3.158542e+11	2.984835e+00	-1.241567e+08	5.000000e+03	0
1.206030e-01	1.638267e-01	9.337674e-03	1.176430e+04	3.143314e+11	3.127929e+00	-1.240101e+08	5.000000e+03	0
1.256281e-01	1.706528e-01	1.058395e-02	1.175170e+04	3.126842e+11	3.270552e+00	-1.238571e+08	5.000000e+03	0
1.306533e-01	1.774789e-01	1.186860e-02	1.173889e+04	3.110107e+11	3.413065e+00	-1.236980e+08	5.000000e+03	0
1.356784e-01	1.843050e-01	1.330324e-02	1.172524e+04	3.092344e+11	3.555150e+00	-1.235328e+08	5.000000e+03	0
1.407035e-01	1.911312e-01	1.481043e-02	1.171122e+04	3.074119e+11	3.697027e+00	-1.233614e+08	5.000000e+03	0
1.457286e-01	1.979573e-01	1.644598e-02	1.169652e+04	3.055078e+11	3.838533e+00	-1.231840e+08	5.000000e+03	0
1.507538e-01	2.047834e-01	1.819211e-02	1.168129e+04	3.035382e+11	3.979718e+00	-1.230008e+08	5.000000e+03	0
1.557789e-01	2.116095e-01	2.004092e-02	1.166555e+04	3.015078e+11	4.120603e+00	-1.228109e+08	5.000000e+03	0
1.608040e-01	2.184356e-01	2.204210e-02	1.164909e+04	2.993931e+11	4.261040e+00	-1.226156e+08	5.000000e+03	0
1.658291e-01	2.252617e-01	2.411633e-02	1.163230e+04	2.972380e+11	4.401262e+00	-1.224135e+08	5.000000e+03	0
1.708543e-01	2.320878e-01	2.638834e-02	1.161462e+04	2.949803e+11	4.540896e+00	-1.222057e+08	5.000000e+03	0
1.758794e-01	2.389139e-01	2.869991e-02	1.159677e+04	2.927021e+11	4.680411e+00	-1.219924e+08	5.000000e+03	0
1.809045e-01	2.457401e-01	3.125821e-02	1.157787e+04	2.903038e+11	4.819185e+00	-1.217724e+08	5.000000e+03	0
1.859296e-01	2.525662e-01	3.385741e-02	1.155880e+04	2.878867e+11	4.957835e+00	-1.215466e+08	5.000000e+03	0
1.909548e-01	2.593923e-01	3.667850e-02	1.153883e+04	2.853679e+11	5.095810e+00	-1.213149e+08	5.000000e+03	0
1.959799e-01	2.662184e-01	3.958260e-02	1.151852e+04	2.828132e+11	5.233530e+00	-1.210774e+08	5.000000e+03	0
2.010050e-01	2.730445e-01	4.267535e-02	1.149748e+04	2.801770e+11	5.370670e+00	-1.208338e+08	5.000000e+03	0
2.060302e-01	2.798706e-01	4.589892e-02	1.147594e+04	2.774874e+11	5.507404e+00	-1.205845e+08	5.000000e+03	0
2.110553e-01	2.866967e-01	4.927424e-02	1.145382e+04	2.747359e+11	5.643666e+00	-1.203291e+08	5.000000e+03	0
2.160804e-01	2.935228e-01	5.283144e-02	1.143103e+04	2.719141e+11	5.779356e+00	-1.200680e+08	5.000000e+03	0
2.211055e-01	3.003490e-01	5.649993e-02	1.140783e+04	2.690495e+11	5.914695e+00	-1.198010e+08	5.000000e+03	0
2.261307e-01	3.071751e-01	6.040446e-02	1.138379e+04	2.660986e+11	6.049284e+00	-1.195282e+08	5.000000e+03	0
2.311558e-01	3.140012e-01	6.437643e-02	1.135951e+04	2.631230e+11	6.183658e+00	-1.192497e+08	5.000000e+03	0
2.361809e-01	3.208273e-01	6.864154e-02	1.133420e+04	2.600460e+11	6.317087e+00	-1.189653e+08	5.000000e+03	0
2.412060e-01	3.276534e-01	7.295688e-02	1.130872e+04	2.569522e+11	6.450353e+00	-1.186752e+08	5.000000e+03	0
2.462312e-01	3.344795e-01	7.756540e-02	1.128225e+04	2.537621e+11	6.582662e+00	-1.183795e+08	5.000000e+03	0
2.512563e-01	3.413056e-01	8.225700e-02	1.125550e+04	2.505462e+11	6.714696e+00	-1.180780e+08	5.000000e+03	0
2.562814e-01	3.481318e-01	8.719789e-02	1.122792e+04	2.472527e+11	6.845906e+00	-1.177708e+08	5.000000e+03	0
2.613065e-01	3.549579e-01	9.227783e-02	1.119989e+04	2.439181e+11	6.976649e+00	-1.174580e+08	5.000000e+03	0
2.663317e-01	3.617840e-01	9.756000e-02	1.117120e+04	2.405238e+11	7.106713e+00	-1.171397e+08	5.000000e+03	0
