#M=1.3
#R=1.3380381737751883
#interptype='linear'
#name='planet'
#norm={'P': 1000000000000.0, 'R': 1.3380381737751883, 'M': 1.3, 'g': 7.1376376669564632, 'rho': 1000.0}
#state=1
#composition
#layer0		Fe08FeS02		0.300000
#layer1		pv_fmw		0.700000
#layer2		ice_VII		0.400000
#Cols=
 #'ur		r		mr		rho		P		g		phi		T		composition'
#-end-
0.000000e+00	0.000000e+00	1.099187e-12	1.212736e+04	3.710207e+11	0.000000e+00	-1.299936e+08	5.000000e+03	0
5.025126e-03	6.723810e-03	2.697298e-06	1.212856e+04	3.711869e+11	-4.372794e-02	-1.299894e+08	5.000000e+03	0
1.005025e-02	1.344762e-02	5.394596e-06	1.212975e+04	3.713532e+11	-8.745587e-02	-1.299803e+08	5.000000e+03	0
1.507538e-02	2.017143e-02	2.403168e-05	1.212961e+04	3.713336e+11	4.981978e-02	-1.299648e+08	5.000000e+03	0
2.010050e-02	2.689524e-02	4.283142e-05	1.212945e+04	3.713121e+11	1.889424e-01	-1.299430e+08	5.000000e+03	0
2.512563e-02	3.361905e-02	9.310061e-05	1.212823e+04	3.711415e+11	3.347710e-01	-1.299150e+08	5.000000e+03	0
3.015075e-02	4.034286e-02	1.440187e-04	1.212698e+04	3.709679e+11	4.807379e-01	-1.298809e+08	5.000000e+03	0
3.517588e-02	4.706667e-02	2.415899e-04	1.212467e+04	3.706474e+11	6.270774e-01	-1.298403e+08	5.000000e+03	0
4.020101e-02	5.379048e-02	3.406191e-04	1.212233e+04	3.703223e+11	7.734285e-01	-1.297955e+08	5.000000e+03	0
4.522613e-02	6.051429e-02	5.011234e-04	1.211895e+04	3.698523e+11	9.197258e-01	-1.297408e+08	5.000000e+03	0
5.025126e-02	6.723810e-02	6.642161e-04	1.211552e+04	3.693762e+11	1.066021e+00	-1.296820e+08	5.000000e+03	0
5.527638e-02	7.396191e-02	9.032286e-04	1.211105e+04	3.687571e+11	1.212161e+00	-1.296169e+08	5.000000e+03	0
6.030151e-02	8.068572e-02	1.146280e-03	1.210653e+04	3.681303e+11	1.358292e+00	-1.295454e+08	5.000000e+03	0
6.532663e-02	8.740953e-02	1.479303e-03	1.210099e+04	3.673626e+11	1.504213e+00	-1.294677e+08	5.000000e+03	0
7.035176e-02	9.413334e-02	1.818132e-03	1.209538e+04	3.665857e+11	1.650120e+00	-1.293838e+08	5.000000e+03	0
7.537688e-02	1.008571e-01	2.260581e-03	1.208875e+04	3.656701e+11	1.795771e+00	-1.292938e+08	5.000000e+03	0
8.040201e-02	1.075810e-01	2.710914e-03	1.208204e+04	3.647439e+11	1.941403e+00	-1.291976e+08	5.000000e+03	0
